S2801_C01_001E,S2801_C01_005E,S2801_C01_006E,FIPS,STATEFP,COUNTYFP,TRACTCE
1634,1366,299,48231961000,48,231,961000
2583,2124,154,48231961100,48,231,961100
2135,1771,266,48231961200,48,231,961200
2690,2195,343,48231961300,48,231,961300
3200,2851,341,48231961400,48,231,961400
1140,996,71,48231961501,48,231,961501
1695,1573,248,48231961502,48,231,961502
1585,1224,208,48231961503,48,231,961503
2311,1703,327,48231961600,48,231,961600
1117,797,151,48231961700,48,231,961700
740,477,35,48233950200,48,233,950200
1686,1432,209,48233950500,48,233,950500
1115,872,134,48233950600,48,233,950600
653,436,114,48233950700,48,233,950700
233,184,36,48233950800,48,233,950800
1213,1007,41,48233950900,48,233,950900
1289,1086,111,48233951000,48,233,951000
682,483,72,48235950100,48,235,950100
777,616,91,48237950100,48,237,950100
1286,905,209,48237950300,48,237,950300
1105,840,177,48237950500,48,237,950500
1826,1507,311,48239950100,48,239,950100
1456,1107,246,48239950200,48,239,950200
1635,1332,167,48239950300,48,239,950300
2087,1495,478,48241950100,48,241,950100
1235,934,228,48241950200,48,241,950200
1149,872,333,48241950300,48,241,950300
1972,1477,224,48241950400,48,241,950400
1744,1183,514,48241950500,48,241,950500
1021,704,242,48241950600,48,241,950600
2799,2055,418,48241950700,48,241,950700
929,714,267,48241950800,48,241,950800
1054,701,66,48243950100,48,243,950100
2203,1800,276,48245000101,48,245,000101
832,621,57,48245000102,48,245,000102
1263,850,351,48245000103,48,245,000103
2034,1412,87,48245000200,48,245,000200
3035,2356,46,48245000302,48,245,000302
2440,1837,209,48245000304,48,245,000304
1532,1336,97,48245000306,48,245,000306
2031,1681,155,48245000307,48,245,000307
3388,2137,289,48245000308,48,245,000308
1242,901,102,48245000309,48,245,000309
2158,1632,26,48245000310,48,245,000310
1938,1531,202,48245000400,48,245,000400
822,506,133,48245000500,48,245,000500
1836,1270,293,48245000600,48,245,000600
1012,404,219,48245000700,48,245,000700
642,363,179,48245000900,48,245,000900
1144,847,124,48245001100,48,245,001100
810,529,159,48245001200,48,245,001200
2114,1504,369,48245001301,48,245,001301
1305,1052,177,48245001302,48,245,001302
1205,971,26,48245001303,48,245,001303
628,423,110,48245001700,48,245,001700
930,602,218,48245001900,48,245,001900
749,492,191,48245002000,48,245,002000
1185,659,282,48245002100,48,245,002100
1228,833,245,48245002200,48,245,002200
1343,899,237,48245002300,48,245,002300
962,664,344,48245002400,48,245,002400
1416,922,299,48245002500,48,245,002500
1632,1085,363,48245002600,48,245,002600
445,285,81,48245005100,48,245,005100
495,321,152,48245005400,48,245,005400
962,690,117,48245005500,48,245,005500
985,647,167,48245005600,48,245,005600
510,259,53,48245005900,48,245,005900
509,299,122,48245006100,48,245,006100
480,309,80,48245006300,48,245,006300
639,486,170,48245006400,48,245,006400
1280,808,335,48245006500,48,245,006500
1467,889,295,48245006600,48,245,006600
887,635,117,48245006700,48,245,006700
689,497,64,48245006800,48,245,006800
1262,843,118,48245006900,48,245,006900
3174,2130,731,48245007001,48,245,007001
1612,1118,285,48245007002,48,245,007002
1387,988,136,48245007100,48,245,007100
867,603,223,48245010100,48,245,010100
681,507,36,48245010200,48,245,010200
866,579,81,48245010300,48,245,010300
1037,763,43,48245010400,48,245,010400
1508,1038,126,48245010500,48,245,010500
1964,1682,130,48245010600,48,245,010600
1168,972,61,48245010700,48,245,010700
1902,1617,163,48245010800,48,245,010800
1382,1071,102,48245010901,48,245,010901
1676,1469,62,48245010902,48,245,010902
1672,1359,68,48245011001,48,245,011001
1399,1175,80,48245011002,48,245,011002
1802,1388,148,48245011101,48,245,011101
1033,808,55,48245011102,48,245,011102
3147,2661,326,48245011201,48,245,011201
0,0,0,48245011202,48,245,011202
0,0,0,48245011203,48,245,011203
0,0,0,48245011302,48,245,011302
1149,753,100,48245011303,48,245,011303
1690,1291,170,48245011304,48,245,011304
3149,2250,372,48245011400,48,245,011400
935,610,110,48245011500,48,245,011500
806,674,107,48245011600,48,245,011600
618,328,157,48245011700,48,245,011700
641,376,160,48245011800,48,245,011800
54,50,0,48245980000,48,245,980000
0,0,0,48245990000,48,245,990000
703,503,201,48247950200,48,247,950200
923,480,51,48247950400,48,247,950400
2579,1208,172,48249950100,48,249,950100
2386,1249,341,48249950200,48,249,950200
2435,1477,168,48249950300,48,249,950300
1140,701,155,48249950400,48,249,950400
1946,985,201,48249950500,48,249,950500
1484,516,38,48249950600,48,249,950600
1017,717,197,48249950700,48,249,950700
1619,1362,136,48251130100,48,251,130100
3898,3515,141,48251130204,48,251,130204
1615,1435,117,48251130205,48,251,130205
2785,2481,62,48251130207,48,251,130207
2278,1916,185,48251130208,48,251,130208
1906,1625,142,48251130210,48,251,130210
2403,1996,224,48251130211,48,251,130211
1649,1288,208,48251130212,48,251,130212
1315,1187,210,48251130213,48,251,130213
2103,1893,209,48251130214,48,251,130214
2150,1973,55,48251130215,48,251,130215
1999,1677,245,48251130302,48,251,130302
1520,1144,125,48251130303,48,251,130303
1768,1448,148,48251130304,48,251,130304
2042,1777,176,48251130405,48,251,130405
2132,1882,67,48251130406,48,251,130406
2909,2608,325,48251130407,48,251,130407
2359,1977,232,48251130408,48,251,130408
2320,2032,327,48251130409,48,251,130409
2449,2119,264,48251130410,48,251,130410
2518,2064,240,48251130500,48,251,130500
2732,2344,387,48251130601,48,251,130601
802,653,42,48251130602,48,251,130602
1698,1366,151,48251130700,48,251,130700
1355,904,209,48251130800,48,251,130800
1020,815,79,48251130900,48,251,130900
1735,1544,21,48251131000,48,251,131000
2231,1734,198,48251131100,48,251,131100
613,516,48,48253020101,48,253,020101
0,0,0,48253020102,48,253,020102
883,719,121,48253020200,48,253,020200
906,692,92,48253020300,48,253,020300
1420,1063,206,48253020400,48,253,020400
1874,1579,256,48253020500,48,253,020500
997,807,92,48255970100,48,255,970100
1074,812,85,48255970200,48,255,970200
1627,1252,355,48255970300,48,255,970300
584,377,67,48255970400,48,255,970400
2937,2684,156,48257050201,48,257,050201
3113,2829,194,48257050203,48,257,050203
1552,1355,52,48257050204,48,257,050204
3046,2712,80,48257050205,48,257,050205
4354,3947,151,48257050206,48,257,050206
1512,1336,243,48257050300,48,257,050300
2457,2029,141,48257050400,48,257,050400
1880,1088,273,48257050500,48,257,050500
2334,1896,144,48257050600,48,257,050600
1487,1248,93,48257050701,48,257,050701
738,632,116,48257050703,48,257,050703
1720,1412,249,48257050704,48,257,050704
3289,2866,237,48257050800,48,257,050800
453,288,102,48257051000,48,257,051000
1615,1190,238,48257051100,48,257,051100
853,709,209,48257051201,48,257,051201
1641,1326,107,48257051202,48,257,051202
3034,2257,305,48257051300,48,257,051300
2151,1929,131,48259970100,48,259,970100
2253,2010,197,48259970301,48,259,970301
1635,1507,107,48259970302,48,259,970302
2864,2441,76,48259970401,48,259,970401
2778,2502,12,48259970402,48,259,970402
2572,2277,109,48259970500,48,259,970500
197,110,37,48261950100,48,261,950100
0,0,0,48261990000,48,261,990000
273,211,18,48263950100,48,263,950100
2594,1999,105,48265960100,48,265,960100
1604,1102,35,48265960200,48,265,960200
1363,1169,113,48265960301,48,265,960301
3251,2491,231,48265960302,48,265,960302
750,634,125,48265960401,48,265,960401
2595,1913,80,48265960402,48,265,960402
2456,1965,225,48265960500,48,265,960500
2872,2216,268,48265960600,48,265,960600
2238,1704,74,48265960700,48,265,960700
1680,1389,202,48265960800,48,265,960800
970,626,56,48267950100,48,267,950100
813,553,93,48267950200,48,267,950200
77,69,10,48269950100,48,269,950100
1337,617,106,48271950100,48,271,950100
1746,1382,281,48273020100,48,273,020100
1797,1187,242,48273020200,48,273,020200
2402,2116,180,48273020300,48,273,020300
2574,2108,278,48273020400,48,273,020400
2436,2092,169,48273020500,48,273,020500
0,0,0,48273990000,48,273,990000
651,416,20,48275950100,48,275,950100
724,545,48,48275950200,48,275,950200
1710,1208,201,48277000101,48,277,000101
1597,1290,321,48277000102,48,277,000102
1280,983,178,48277000200,48,277,000200
2406,1779,243,48277000300,48,277,000300
1703,1155,254,48277000401,48,277,000401
2466,1817,199,48277000402,48,277,000402
1659,1020,442,48277000500,48,277,000500
888,610,133,48277000600,48,277,000600
1214,823,178,48277000700,48,277,000700
1423,997,402,48277000800,48,277,000800
1982,1474,134,48277000900,48,277,000900
1465,1025,257,48277001000,48,277,001000
891,602,101,48279950100,48,279,950100
586,467,107,48279950200,48,279,950200
863,619,158,48279950300,48,279,950300
1097,817,171,48279950500,48,279,950500
1291,999,195,48279950600,48,279,950600
951,670,59,48281950100,48,281,950100
2337,1975,63,48281950301,48,281,950301
1290,1085,219,48281950302,48,281,950302
1515,1014,152,48281950400,48,281,950400
1714,1352,87,48281950500,48,281,950500
2269,1634,354,48283950300,48,283,950300
1550,1123,200,48285000100,48,285,000100
1385,972,146,48285000200,48,285,000200
942,530,53,48285000300,48,285,000300
1359,1015,148,48285000400,48,285,000400
1384,997,130,48285000500,48,285,000500
1206,829,121,48285000600,48,285,000600
1869,1563,162,48287000100,48,287,000100
1062,679,154,48287000200,48,287,000200
1175,896,74,48287000300,48,287,000300
1930,1306,274,48287000400,48,287,000400
2323,1661,389,48289950100,48,289,950100
2203,1509,211,48289950200,48,289,950200
1917,1468,245,48289950300,48,289,950300
1351,1094,155,48291700100,48,291,700100
1082,742,130,48291700200,48,291,700200
3919,3244,540,48291700300,48,291,700300
2526,1714,351,48291700400,48,291,700400
885,650,83,48291700500,48,291,700500
1009,680,166,48291700600,48,291,700600
810,642,153,48291700700,48,291,700700
3287,2508,242,48291700800,48,291,700800
838,752,184,48291700900,48,291,700900
2311,1707,404,48291701000,48,291,701000
2228,1806,225,48291701100,48,291,701100
2483,1889,366,48291701200,48,291,701200
1251,971,150,48291701300,48,291,701300
2893,2315,344,48291701400,48,291,701400
740,534,135,48293970100,48,293,970100
1397,973,118,48293970200,48,293,970200
862,623,217,48293970300,48,293,970300
530,407,88,48293970400,48,293,970400
706,514,58,48293970500,48,293,970500
2077,1387,195,48293970600,48,293,970600
702,529,64,48293970700,48,293,970700
1363,1035,138,48293970800,48,293,970800
719,603,93,48295950200,48,295,950200
473,349,21,48295950300,48,295,950300
1176,712,195,48297950100,48,297,950100
695,338,97,48297950200,48,297,950200
798,456,84,48297950300,48,297,950300
1083,795,128,48297950400,48,297,950400
1263,971,148,48299970100,48,299,970100
1178,842,187,48299970200,48,299,970200
866,743,30,48299970300,48,299,970300
1901,1600,23,48299970400,48,299,970400
2784,1911,313,48299970500,48,299,970500
686,480,35,48299970600,48,299,970600
30,25,0,48301950100,48,301,950100
921,674,54,48303000100,48,303,000100
436,343,34,48303000201,48,303,000201
670,477,222,48303000202,48,303,000202
1797,1582,154,48303000301,48,303,000301
2678,2122,523,48303000302,48,303,000302
1824,1588,259,48303000402,48,303,000402
1416,1197,6,48303000403,48,303,000403
2695,2457,201,48303000404,48,303,000404
4121,3638,432,48303000405,48,303,000405
644,490,26,48303000500,48,303,000500
1760,1760,0,48303000603,48,303,000603
292,267,7,48303000605,48,303,000605
907,749,89,48303000607,48,303,000607
340,262,36,48303000700,48,303,000700
1752,1332,356,48303000900,48,303,000900
1143,576,219,48303001000,48,303,001000
991,584,180,48303001200,48,303,001200
1017,675,241,48303001300,48,303,001300
2064,1810,159,48303001400,48,303,001400
1102,1048,60,48303001501,48,303,001501
1043,957,34,48303001502,48,303,001502
1181,1010,94,48303001601,48,303,001601
1162,996,75,48303001602,48,303,001602
2685,2271,200,48303001702,48,303,001702
2652,2214,62,48303001705,48,303,001705
3181,2839,188,48303001706,48,303,001706
2578,2408,178,48303001707,48,303,001707
1487,1245,194,48303001708,48,303,001708
1957,1714,275,48303001709,48,303,001709
2218,1829,239,48303001801,48,303,001801
2296,1774,222,48303001803,48,303,001803
1709,1543,82,48303001804,48,303,001804
1836,1626,197,48303001901,48,303,001901
2253,1873,161,48303001903,48,303,001903
705,669,16,48303001904,48,303,001904
868,763,52,48303002001,48,303,002001
1170,1052,105,48303002002,48,303,002002
2249,1765,187,48303002101,48,303,002101
1247,1029,78,48303002102,48,303,002102
2331,2064,193,48303002202,48,303,002202
1134,920,61,48303002203,48,303,002203
1660,1145,354,48303002204,48,303,002204
1614,1277,374,48303002300,48,303,002300
2065,1567,506,48303002400,48,303,002400
864,742,114,48303002500,48,303,002500
515,480,31,48303010101,48,303,010101
770,580,88,48303010102,48,303,010102
2509,1938,396,48303010200,48,303,010200
1335,1178,148,48303010301,48,303,010301
967,808,170,48303010302,48,303,010302
764,651,124,48303010402,48,303,010402
2292,2087,26,48303010403,48,303,010403
1129,983,36,48303010404,48,303,010404
2309,1998,390,48303010405,48,303,010405
2318,2041,176,48303010406,48,303,010406
3424,3185,161,48303010407,48,303,010407
4320,3960,285,48303010408,48,303,010408
1477,1332,67,48303010502,48,303,010502
1650,1432,101,48303010504,48,303,010504
1754,1476,117,48303010505,48,303,010505
1650,1323,84,48303010506,48,303,010506
3712,3253,315,48303010508,48,303,010508
1190,1118,39,48303010509,48,303,010509
1083,976,59,48303010510,48,303,010510
1898,1837,127,48303010511,48,303,010511
2286,1741,302,48303010600,48,303,010600
1421,1252,110,48303010700,48,303,010700
0,0,0,48303980000,48,303,980000
749,578,99,48305950400,48,305,950400
909,614,79,48305950500,48,305,950500
496,381,71,48305950600,48,305,950600
1819,1418,183,48307950300,48,307,950300
700,493,92,48307950400,48,307,950400
624,411,62,48307950500,48,307,950500
719,624,50,48309000100,48,309,000100
1475,1390,104,48309000200,48,309,000200
0,0,0,48309000300,48,309,000300
2426,2174,150,48309000400,48,309,000400
1575,1170,270,48309000598,48,309,000598
1097,916,132,48309000700,48,309,000700
978,763,170,48309000800,48,309,000800
1649,1299,406,48309000900,48,309,000900
950,643,234,48309001000,48,309,001000
1802,1277,340,48309001100,48,309,001100
927,517,240,48309001200,48,309,001200
837,650,155,48309001300,48,309,001300
3008,1818,586,48309001400,48,309,001400
862,621,313,48309001500,48,309,001500
2481,2053,566,48309001600,48,309,001600
2063,1467,205,48309001700,48,309,001700
564,439,59,48309001800,48,309,001800
2079,1786,296,48309001900,48,309,001900
1517,1263,115,48309002000,48,309,002000
1931,1583,321,48309002100,48,309,002100
2405,1821,238,48309002302,48,309,002302
1980,1595,299,48309002498,48,309,002498
2168,1761,281,48309002501,48,309,002501
2064,1357,62,48309002503,48,309,002503
1286,1011,0,48309002504,48,309,002504
2639,2114,143,48309002600,48,309,002600
1399,985,270,48309002700,48,309,002700
2068,1649,176,48309002800,48,309,002800
1483,1348,155,48309002900,48,309,002900
1849,1324,237,48309003000,48,309,003000
1771,1334,287,48309003200,48,309,003200
538,507,10,48309003300,48,309,003300
2344,1834,163,48309003400,48,309,003400
1445,1099,150,48309003500,48,309,003500
1067,801,133,48309003601,48,309,003601
997,783,120,48309003602,48,309,003602
1223,1024,207,48309003701,48,309,003701
1952,1733,60,48309003703,48,309,003703
4065,3727,246,48309003706,48,309,003706
3807,3478,283,48309003707,48,309,003707
2858,2575,131,48309003708,48,309,003708
2346,2012,92,48309003801,48,309,003801
2154,1729,263,48309003802,48,309,003802
3136,2772,324,48309003900,48,309,003900
1776,1484,120,48309004000,48,309,004000
1862,1491,184,48309004102,48,309,004102
2999,2558,94,48309004103,48,309,004103
1421,998,134,48309004201,48,309,004201
1324,1061,74,48309004202,48,309,004202
2688,2124,522,48309004300,48,309,004300
0,0,0,48309980000,48,309,980000
270,224,42,48311950100,48,311,950100
446,321,50,48313000100,48,313,000100
855,645,86,48313000200,48,313,000200
1145,815,75,48313000300,48,313,000300
1823,1268,212,48313000400,48,313,000400
905,657,254,48315950100,48,315,950100
1306,921,282,48315950200,48,315,950200
1369,893,315,48315950300,48,315,950300
1135,636,141,48315950400,48,315,950400
513,388,56,48317950100,48,317,950100
1181,876,93,48317950200,48,317,950200
889,623,49,48319950100,48,319,950100
807,627,43,48319950200,48,319,950200
851,513,134,48321730100,48,321,730100
2339,1797,145,48321730201,48,321,730201
700,499,52,48321730202,48,321,730202
1451,985,184,48321730301,48,321,730301
1876,1316,333,48321730302,48,321,730302
361,250,52,48321730303,48,321,730303
834,609,49,48321730400,48,321,730400
1732,1343,292,48321730501,48,321,730501
1963,1392,113,48321730600,48,321,730600
1741,1356,240,48321730700,48,321,730700
0,0,0,48321990000,48,321,990000
2404,1731,618,48323950201,48,323,950201
1075,688,304,48323950204,48,323,950204
2433,1866,394,48323950205,48,323,950205
2211,1645,284,48323950300,48,323,950300
1275,761,240,48323950400,48,323,950400
1782,1197,148,48323950500,48,323,950500
749,468,141,48323950601,48,323,950601
1460,844,295,48323950602,48,323,950602
2897,1864,163,48323950700,48,323,950700
2329,1759,336,48325000101,48,325,000101
3074,2393,132,48325000102,48,325,000102
599,375,56,48325000200,48,325,000200
2028,1548,156,48325000300,48,325,000300
1671,1265,393,48325000401,48,325,000401
1481,1045,157,48325000402,48,325,000402
1857,1204,95,48325000500,48,325,000500
2643,1778,95,48325000800,48,325,000800
1014,718,219,48327950300,48,327,950300
2170,1865,486,48329000100,48,329,000100
2061,1775,53,48329000200,48,329,000200
1889,1733,296,48329000302,48,329,000302
1502,1373,89,48329000303,48,329,000303
