S1601_C01_001E,S1601_C01_002E,S1601_C01_003E,S1601_C01_004E,S1601_C01_008E,S1601_C01_012E,S1601_C01_016E,FIPS,STATEFP,COUNTYFP,TRACTCE
3678,3160,518,480,29,9,0,48439111408,48,439,111408
5179,4348,831,214,372,146,99,48439111409,48,439,111409
4583,3885,698,291,0,64,343,48439111505,48,439,111505
5973,5373,600,437,99,37,27,48439111506,48,439,111506
3919,2485,1434,801,63,447,123,48439111513,48,439,111513
6323,4010,2313,1648,142,421,102,48439111514,48,439,111514
6900,4468,2432,1462,0,557,413,48439111516,48,439,111516
7719,4125,3594,2206,136,825,427,48439111521,48,439,111521
7290,2435,4855,4233,188,414,20,48439111522,48,439,111522
8920,5097,3823,1641,92,1174,916,48439111523,48,439,111523
7225,3891,3334,2149,240,580,365,48439111524,48,439,111524
6118,3219,2899,1790,278,623,208,48439111525,48,439,111525
4239,3144,1095,884,28,86,97,48439111526,48,439,111526
4138,3414,724,609,0,115,0,48439111529,48,439,111529
6193,5617,576,215,135,226,0,48439111530,48,439,111530
4618,4121,497,199,55,167,76,48439111531,48,439,111531
6955,6443,512,238,73,201,0,48439111532,48,439,111532
5532,4427,1105,795,62,193,55,48439111533,48,439,111533
5942,4953,989,495,355,116,23,48439111534,48,439,111534
3129,1872,1257,842,31,123,261,48439111536,48,439,111536
5852,3963,1889,852,75,737,225,48439111537,48,439,111537
5814,4298,1516,1172,52,114,178,48439111538,48,439,111538
8825,5682,3143,1522,357,1137,127,48439111539,48,439,111539
6916,3585,3331,2185,389,663,94,48439111540,48,439,111540
3596,2308,1288,805,50,214,219,48439111541,48,439,111541
6373,3927,2446,1257,202,536,451,48439111542,48,439,111542
7047,5222,1825,919,278,366,262,48439111543,48,439,111543
7936,5854,2082,1272,148,306,356,48439111544,48,439,111544
2189,1885,304,87,59,150,8,48439111545,48,439,111545
6116,5342,774,421,41,294,18,48439111546,48,439,111546
17998,9518,8480,4353,331,2364,1432,48439111547,48,439,111547
8287,5593,2694,919,104,1237,434,48439111548,48,439,111548
10499,8253,2246,975,314,602,355,48439111549,48,439,111549
12775,8851,3924,1939,544,893,548,48439111550,48,439,111550
6939,5246,1693,325,491,360,517,48439111551,48,439,111551
3367,2961,406,223,75,108,0,48439111552,48,439,111552
3649,2788,861,575,70,141,75,48439111553,48,439,111553
3063,2696,367,234,86,37,10,48439113001,48,439,113001
6210,3160,3050,2834,49,14,153,48439113002,48,439,113002
4439,3888,551,248,227,0,76,48439113102,48,439,113102
3452,2783,669,306,160,36,167,48439113104,48,439,113104
2029,1873,156,101,30,14,11,48439113107,48,439,113107
4345,3510,835,283,311,191,50,48439113108,48,439,113108
3982,2809,1173,655,95,140,283,48439113109,48,439,113109
4190,3368,822,625,128,0,69,48439113110,48,439,113110
4121,3319,802,507,120,47,128,48439113111,48,439,113111
2008,1677,331,199,75,47,10,48439113112,48,439,113112
3443,2869,574,265,162,98,49,48439113113,48,439,113113
4221,2946,1275,434,177,444,220,48439113114,48,439,113114
3100,1768,1332,1171,0,65,96,48439113115,48,439,113115
4153,3055,1098,668,237,149,44,48439113116,48,439,113116
5041,3706,1335,1114,95,100,26,48439113206,48,439,113206
3966,3701,265,163,58,37,7,48439113207,48,439,113207
7075,6035,1040,707,189,60,84,48439113210,48,439,113210
4376,3829,547,459,16,72,0,48439113212,48,439,113212
3526,2806,720,644,35,41,0,48439113213,48,439,113213
5710,4592,1118,898,45,152,23,48439113214,48,439,113214
4659,4114,545,449,22,74,0,48439113215,48,439,113215
4694,3738,956,646,153,138,19,48439113216,48,439,113216
4386,3425,961,676,146,98,41,48439113217,48,439,113217
3235,2706,529,188,69,260,12,48439113218,48,439,113218
6972,4328,2644,1437,394,813,0,48439113220,48,439,113220
5447,4948,499,369,25,38,67,48439113221,48,439,113221
3878,3243,635,438,23,67,107,48439113301,48,439,113301
4340,2604,1736,1258,69,409,0,48439113302,48,439,113302
2733,1968,765,661,56,48,0,48439113403,48,439,113403
5348,4216,1132,722,346,0,64,48439113404,48,439,113404
5920,4046,1874,1599,175,100,0,48439113405,48,439,113405
5035,2378,2657,1919,73,347,318,48439113407,48,439,113407
5183,4229,954,834,47,73,0,48439113408,48,439,113408
4146,2735,1411,930,116,254,111,48439113509,48,439,113509
5239,3082,2157,903,749,405,100,48439113510,48,439,113510
3883,2614,1269,311,289,408,261,48439113511,48,439,113511
5582,4452,1130,763,128,85,154,48439113512,48,439,113512
5293,3291,2002,828,234,572,368,48439113513,48,439,113513
4273,2222,2051,1063,519,229,240,48439113514,48,439,113514
4244,3222,1022,617,253,89,63,48439113516,48,439,113516
3796,2916,880,422,344,102,12,48439113517,48,439,113517
5214,3419,1795,863,519,294,119,48439113518,48,439,113518
6480,4593,1887,656,902,214,115,48439113519,48,439,113519
4458,3546,912,363,218,300,31,48439113520,48,439,113520
3880,3236,644,446,80,69,49,48439113607,48,439,113607
13254,11945,1309,276,518,515,0,48439113610,48,439,113610
4044,3645,399,245,27,117,10,48439113611,48,439,113611
4123,3922,201,78,47,24,52,48439113612,48,439,113612
4026,3573,453,299,87,67,0,48439113613,48,439,113613
5543,4606,937,379,134,210,214,48439113618,48,439,113618
5252,3662,1590,620,88,109,773,48439113619,48,439,113619
6830,5933,897,398,221,278,0,48439113622,48,439,113622
2965,2678,287,136,107,33,11,48439113623,48,439,113623
4370,3394,976,456,215,254,51,48439113624,48,439,113624
2961,2551,410,196,186,28,0,48439113625,48,439,113625
3580,3104,476,243,104,68,61,48439113626,48,439,113626
6036,5021,1015,632,97,234,52,48439113627,48,439,113627
4922,3481,1441,266,220,512,443,48439113628,48,439,113628
4438,3672,766,485,281,0,0,48439113629,48,439,113629
3560,2898,662,341,167,122,32,48439113630,48,439,113630
6615,3741,2874,2420,324,38,92,48439113631,48,439,113631
4867,4479,388,96,138,119,35,48439113632,48,439,113632
4269,3594,675,124,325,209,17,48439113633,48,439,113633
5102,4823,279,89,115,75,0,48439113634,48,439,113634
11934,8738,3196,2182,199,793,22,48439113703,48,439,113703
6689,3490,3199,2967,156,19,57,48439113705,48,439,113705
4931,4465,466,263,92,98,13,48439113707,48,439,113707
5219,4237,982,360,452,154,16,48439113709,48,439,113709
4199,3207,992,759,167,66,0,48439113710,48,439,113710
4061,3619,442,96,187,135,24,48439113711,48,439,113711
5286,4357,929,802,67,60,0,48439113803,48,439,113803
6245,5085,1160,765,221,174,0,48439113808,48,439,113808
4676,3756,920,862,8,50,0,48439113809,48,439,113809
4237,3099,1138,813,79,224,22,48439113810,48,439,113810
3990,2899,1091,984,46,61,0,48439113811,48,439,113811
5446,4794,652,309,24,229,90,48439113812,48,439,113812
4915,4450,465,152,69,227,17,48439113813,48,439,113813
4099,3724,375,176,77,122,0,48439113814,48,439,113814
6067,5449,618,373,106,128,11,48439113815,48,439,113815
5051,4637,414,189,135,90,0,48439113816,48,439,113816
6369,5067,1302,499,238,493,72,48439113906,48,439,113906
9140,7074,2066,321,1067,368,310,48439113907,48,439,113907
5441,4543,898,174,383,341,0,48439113908,48,439,113908
6512,5643,869,127,286,456,0,48439113909,48,439,113909
10385,9113,1272,360,451,304,157,48439113910,48,439,113910
9241,7408,1833,663,427,739,4,48439113911,48,439,113911
5936,5512,424,145,128,63,88,48439113912,48,439,113912
4065,3183,882,465,81,245,91,48439113916,48,439,113916
7198,5401,1797,837,278,682,0,48439113917,48,439,113917
5406,3971,1435,932,116,330,57,48439113918,48,439,113918
6896,5989,907,372,89,425,21,48439113919,48,439,113919
5825,4564,1261,607,70,493,91,48439113920,48,439,113920
24686,19982,4704,1991,945,1397,371,48439113921,48,439,113921
17817,14422,3395,1959,323,1008,105,48439113922,48,439,113922
3520,2558,962,647,80,235,0,48439113923,48,439,113923
5154,3189,1965,931,340,438,256,48439113924,48,439,113924
3743,2883,860,730,0,130,0,48439113925,48,439,113925
24950,18649,6301,2846,1821,1124,510,48439113926,48,439,113926
16071,13115,2956,1822,487,436,211,48439113927,48,439,113927
10005,8424,1581,758,392,408,23,48439113928,48,439,113928
8711,7656,1055,652,104,281,18,48439113929,48,439,113929
8426,5872,2554,2270,144,140,0,48439114003,48,439,114003
8521,6499,2022,1782,52,188,0,48439114005,48,439,114005
6745,5925,820,682,50,88,0,48439114006,48,439,114006
17432,12313,5119,3867,51,1111,90,48439114007,48,439,114007
15252,10750,4502,3641,148,659,54,48439114008,48,439,114008
8356,7830,526,436,72,0,18,48439114102,48,439,114102
26847,23830,3017,1678,488,205,646,48439114103,48,439,114103
9152,8596,556,421,119,16,0,48439114104,48,439,114104
5020,4798,222,201,21,0,0,48439114203,48,439,114203
6052,5798,254,143,90,21,0,48439114204,48,439,114204
2974,2740,234,222,11,0,1,48439114205,48,439,114205
4519,3972,547,400,63,84,0,48439114206,48,439,114206
5927,5205,722,464,136,102,20,48439114207,48,439,114207
7192,5602,1590,1323,162,52,53,48439121601,48,439,121601
5536,4523,1013,836,60,117,0,48439121604,48,439,121604
2915,2327,588,425,123,0,40,48439121605,48,439,121605
3270,2660,610,264,211,113,22,48439121606,48,439,121606
5206,4387,819,318,325,135,41,48439121608,48,439,121608
5732,4977,755,217,208,279,51,48439121609,48,439,121609
2628,2233,395,121,18,138,118,48439121610,48,439,121610
4933,4043,890,427,206,93,164,48439121611,48,439,121611
2345,1542,803,656,25,7,115,48439121702,48,439,121702
5245,2039,3206,2822,94,187,103,48439121703,48,439,121703
3256,1626,1630,1497,15,67,51,48439121704,48,439,121704
5721,2276,3445,3069,0,170,206,48439121903,48,439,121903
4589,1565,3024,2870,0,0,154,48439121904,48,439,121904
4456,1334,3122,1570,102,609,841,48439121905,48,439,121905
4126,1115,3011,2735,22,64,190,48439121906,48,439,121906
4122,1342,2780,2772,0,8,0,48439122001,48,439,122001
4369,1835,2534,2433,43,8,50,48439122002,48,439,122002
6909,3020,3889,3871,0,0,18,48439122100,48,439,122100
1793,731,1062,949,0,0,113,48439122200,48,439,122200
4485,2792,1693,416,536,598,143,48439122300,48,439,122300
5180,3460,1720,682,655,288,95,48439122400,48,439,122400
4045,3580,465,354,16,11,84,48439122500,48,439,122500
4343,3763,580,365,25,6,184,48439122600,48,439,122600
4872,4019,853,582,181,90,0,48439122700,48,439,122700
3480,969,2511,2088,109,9,305,48439122801,48,439,122801
4920,2109,2811,2277,44,190,300,48439122802,48,439,122802
7401,2014,5387,5041,0,96,250,48439122900,48,439,122900
5779,4940,839,330,283,182,44,48439123000,48,439,123000
3016,1594,1422,1354,68,0,0,48439123100,48,439,123100
2495,1585,910,860,42,8,0,48439123200,48,439,123200
5037,4068,969,609,216,108,36,48439123300,48,439,123300
1970,1406,564,475,27,50,12,48439123400,48,439,123400
3182,1296,1886,1860,0,0,26,48439123500,48,439,123500
2713,1654,1059,957,31,65,6,48439123600,48,439,123600
0,0,0,0,0,0,0,48439980000,48,439,980000
5600,4927,673,378,24,209,62,48441010100,48,441,010100
2201,1765,436,409,0,6,21,48441010200,48,441,010200
2183,1781,402,286,45,0,71,48441010300,48,441,010300
1790,921,869,863,0,6,0,48441010400,48,441,010400
2996,2314,682,636,13,33,0,48441010500,48,441,010500
3747,3020,727,630,0,0,97,48441010600,48,441,010600
3677,2074,1603,1603,0,0,0,48441010700,48,441,010700
1213,625,588,569,19,0,0,48441010800,48,441,010800
6259,5282,977,466,118,134,259,48441010900,48,441,010900
984,619,365,365,0,0,0,48441011000,48,441,011000
2492,1744,748,725,0,23,0,48441011200,48,441,011200
3264,2530,734,587,73,74,0,48441011300,48,441,011300
3954,3220,734,646,55,22,11,48441011400,48,441,011400
2736,2188,548,527,0,21,0,48441011500,48,441,011500
2409,2007,402,402,0,0,0,48441011600,48,441,011600
1960,1479,481,466,15,0,0,48441011700,48,441,011700
1751,900,851,822,23,0,6,48441011900,48,441,011900
1930,1836,94,75,0,19,0,48441012000,48,441,012000
558,536,22,22,0,0,0,48441012100,48,441,012100
2462,1906,556,556,0,0,0,48441012200,48,441,012200
4019,3370,649,478,68,62,41,48441012300,48,441,012300
2285,1826,459,139,57,14,249,48441012400,48,441,012400
3607,3167,440,366,14,60,0,48441012500,48,441,012500
3046,2910,136,122,8,0,6,48441012600,48,441,012600
7026,6235,791,331,152,308,0,48441012700,48,441,012700
3412,3025,387,223,112,52,0,48441012801,48,441,012801
3434,2676,758,419,166,143,30,48441012802,48,441,012802
1792,1526,266,115,61,90,0,48441012900,48,441,012900
1322,1163,159,78,25,56,0,48441013000,48,441,013000
5400,4295,1105,979,0,126,0,48441013100,48,441,013100
1779,1494,285,279,0,6,0,48441013200,48,441,013200
3273,2796,477,352,118,7,0,48441013300,48,441,013300
3634,2954,680,341,145,45,149,48441013401,48,441,013401
7390,6089,1301,694,386,221,0,48441013402,48,441,013402
9213,8507,706,388,119,199,0,48441013404,48,441,013404
7344,6867,477,405,72,0,0,48441013500,48,441,013500
4659,4246,413,298,115,0,0,48441013600,48,441,013600
0,0,0,0,0,0,0,48441980000,48,441,980000
870,372,498,488,10,0,0,48443950100,48,443,950100
2218,1212,1006,700,306,0,0,48445950100,48,445,950100
2457,1087,1370,1334,28,0,8,48445950300,48,445,950300
6814,4588,2226,2063,163,0,0,48445950400,48,445,950400
1359,1223,136,134,0,0,2,48447950300,48,447,950300
2056,1786,270,268,2,0,0,48449950100,48,449,950100
2457,1363,1094,1078,0,16,0,48449950200,48,449,950200
8468,5470,2998,2807,176,9,6,48449950300,48,449,950300
5115,4130,985,944,4,37,0,48449950400,48,449,950400
2471,724,1747,1701,46,0,0,48449950500,48,449,950500
4090,1861,2229,2190,10,20,9,48449950600,48,449,950600
1346,587,759,733,0,26,0,48449950700,48,449,950700
4118,2410,1708,1667,41,0,0,48449950800,48,449,950800
2013,1503,510,474,13,0,23,48451000100,48,451,000100
4110,2628,1482,1459,8,15,0,48451000200,48,451,000200
4983,3174,1809,1715,0,39,55,48451000300,48,451,000300
5237,2766,2471,2470,1,0,0,48451000400,48,451,000400
3934,2061,1873,1873,0,0,0,48451000700,48,451,000700
4157,3314,843,787,56,0,0,48451000801,48,451,000801
3990,2543,1447,1318,0,129,0,48451000802,48,451,000802
2124,1122,1002,1002,0,0,0,48451000900,48,451,000900
4991,4292,699,676,23,0,0,48451001000,48,451,001000
5964,4655,1309,1128,80,51,50,48451001101,48,451,001101
4351,3021,1330,1323,0,7,0,48451001102,48,451,001102
7884,5399,2485,2399,7,0,79,48451001200,48,451,001200
6770,5354,1416,1271,6,106,33,48451001301,48,451,001301
4195,3478,717,601,7,109,0,48451001303,48,451,001303
2961,2460,501,429,14,58,0,48451001304,48,451,001304
5864,4072,1792,1600,3,57,132,48451001400,48,451,001400
2716,2288,428,165,124,109,30,48451001500,48,451,001500
4339,3199,1140,1098,42,0,0,48451001600,48,451,001600
2695,2339,356,356,0,0,0,48451001702,48,451,001702
8987,7804,1183,996,77,105,5,48451001704,48,451,001704
3499,2996,503,449,0,54,0,48451001706,48,451,001706
5180,4162,1018,748,145,102,23,48451001707,48,451,001707
6572,5454,1118,969,149,0,0,48451001708,48,451,001708
2449,1592,857,843,0,8,6,48451001800,48,451,001800
0,0,0,0,0,0,0,48451980000,48,451,980000
4172,3818,354,204,88,62,0,48453000101,48,453,000101
2468,2165,303,159,70,36,38,48453000102,48,453,000102
2313,1876,437,209,60,134,34,48453000203,48,453,000203
2957,2546,411,241,72,98,0,48453000204,48,453,000204
3830,3298,532,351,69,112,0,48453000205,48,453,000205
3193,2832,361,249,85,27,0,48453000206,48,453,000206
5048,3937,1111,375,354,366,16,48453000302,48,453,000302
2944,2536,408,247,71,83,7,48453000304,48,453,000304
3965,3373,592,399,180,13,0,48453000305,48,453,000305
5586,4463,1123,628,186,281,28,48453000306,48,453,000306
1723,1504,219,175,28,16,0,48453000307,48,453,000307
4159,3447,712,374,98,177,63,48453000401,48,453,000401
3372,2932,440,333,75,32,0,48453000402,48,453,000402
4377,3549,828,311,154,184,179,48453000500,48,453,000500
10324,7809,2515,1529,397,500,89,48453000601,48,453,000601
8232,5797,2435,766,389,1117,163,48453000603,48,453,000603
7510,5490,2020,601,333,963,123,48453000604,48,453,000604
1350,890,460,222,101,130,7,48453000700,48,453,000700
1699,1151,548,541,5,0,2,48453000801,48,453,000801
3375,2958,417,355,62,0,0,48453000802,48,453,000802
2839,2547,292,169,42,48,33,48453000803,48,453,000803
2456,1580,876,667,35,15,159,48453000804,48,453,000804
2461,2034,427,381,19,27,0,48453000901,48,453,000901
5246,3026,2220,1954,150,88,28,48453000902,48,453,000902
3450,2364,1086,972,31,83,0,48453001000,48,453,001000
7400,6281,1119,705,163,121,130,48453001100,48,453,001100
5741,4881,860,264,359,237,0,48453001200,48,453,001200
4868,4173,695,588,29,78,0,48453001303,48,453,001303
4310,3479,831,553,130,117,31,48453001304,48,453,001304
5261,4411,850,687,162,1,0,48453001305,48,453,001305
3411,2578,833,684,54,65,30,48453001307,48,453,001307
2999,2459,540,461,58,21,0,48453001308,48,453,001308
3057,2722,335,232,53,50,0,48453001401,48,453,001401
2386,2090,296,165,79,52,0,48453001402,48,453,001402
1658,1192,466,320,95,26,25,48453001403,48,453,001403
5205,4695,510,326,48,136,0,48453001501,48,453,001501
4225,3303,922,675,65,85,97,48453001503,48,453,001503
6179,5405,774,633,60,80,1,48453001504,48,453,001504
4577,4293,284,149,78,57,0,48453001505,48,453,001505
3170,1900,1270,358,354,501,57,48453001602,48,453,001602
4780,4286,494,261,78,141,14,48453001603,48,453,001603
3790,3620,170,102,68,0,0,48453001604,48,453,001604
3657,3412,245,158,32,55,0,48453001605,48,453,001605
16,9,7,5,0,0,2,48453001606,48,453,001606
4574,4101,473,113,208,15,137,48453001705,48,453,001705
3709,3324,385,244,91,39,11,48453001706,48,453,001706
5073,4525,548,338,136,74,0,48453001707,48,453,001707
4234,3124,1110,1084,26,0,0,48453001712,48,453,001712
4213,3193,1020,882,39,65,34,48453001713,48,453,001713
14455,10729,3726,637,1200,1680,209,48453001714,48,453,001714
7074,6055,1019,429,580,10,0,48453001716,48,453,001716
5915,4944,971,347,132,492,0,48453001718,48,453,001718
3932,3274,658,275,197,133,53,48453001719,48,453,001719
3672,3068,604,211,250,91,52,48453001722,48,453,001722
6834,5875,959,742,153,26,38,48453001728,48,453,001728
4838,3823,1015,467,240,308,0,48453001729,48,453,001729
4178,3426,752,551,83,92,26,48453001733,48,453,001733
10337,8738,1599,661,145,716,77,48453001737,48,453,001737
6421,5324,1097,540,344,56,157,48453001738,48,453,001738
4767,3791,976,452,69,409,46,48453001740,48,453,001740
2736,2430,306,114,149,43,0,48453001741,48,453,001741
6281,5005,1276,1068,78,86,44,48453001742,48,453,001742
2233,2031,202,136,23,32,11,48453001745,48,453,001745
4230,3446,784,537,80,128,39,48453001746,48,453,001746
5479,3997,1482,1400,35,19,28,48453001747,48,453,001747
6078,4979,1099,839,12,165,83,48453001748,48,453,001748
6620,4709,1911,328,779,774,30,48453001749,48,453,001749
4609,3496,1113,793,187,133,0,48453001750,48,453,001750
2065,1885,180,94,50,20,16,48453001751,48,453,001751
3719,2130,1589,244,433,778,134,48453001752,48,453,001752
1192,797,395,122,141,127,5,48453001753,48,453,001753
4622,3769,853,597,153,103,0,48453001754,48,453,001754
5915,3556,2359,449,842,1040,28,48453001755,48,453,001755
4302,3343,959,289,354,307,9,48453001756,48,453,001756
2187,1758,429,154,137,103,35,48453001757,48,453,001757
17092,13413,3679,1384,1620,675,0,48453001760,48,453,001760
7722,6606,1116,503,239,287,87,48453001761,48,453,001761
7538,7153,385,234,130,21,0,48453001764,48,453,001764
14189,11982,2207,1250,623,219,115,48453001765,48,453,001765
10293,8581,1712,1277,300,117,18,48453001766,48,453,001766
10130,8525,1605,916,391,224,74,48453001768,48,453,001768
6581,5310,1271,1011,110,54,96,48453001769,48,453,001769
12033,10287,1746,556,400,628,162,48453001770,48,453,001770
4303,4050,253,116,43,33,61,48453001771,48,453,001771
4318,3133,1185,1026,118,41,0,48453001772,48,453,001772
8090,6675,1415,486,513,416,0,48453001773,48,453,001773
7739,6210,1529,985,309,215,20,48453001774,48,453,001774
7761,5916,1845,803,460,340,242,48453001775,48,453,001775
2934,2409,525,446,66,13,0,48453001776,48,453,001776
5553,4407,1146,711,166,269,0,48453001777,48,453,001777
4108,3736,372,211,120,41,0,48453001778,48,453,001778
6289,5136,1153,1024,86,43,0,48453001779,48,453,001779
4500,3988,512,420,80,11,1,48453001780,48,453,001780
2445,1846,599,124,217,243,15,48453001781,48,453,001781
5058,3397,1661,181,328,1143,9,48453001782,48,453,001782
4965,4490,475,283,142,43,7,48453001783,48,453,001783
5694,4236,1458,383,361,676,38,48453001784,48,453,001784
5018,3150,1868,648,551,618,51,48453001785,48,453,001785
5258,2641,2617,296,897,1396,28,48453001786,48,453,001786
6385,2899,3486,2590,204,434,258,48453001804,48,453,001804
4349,1789,2560,2442,65,0,53,48453001805,48,453,001805
6564,2356,4208,4060,31,0,117,48453001806,48,453,001806
